doc_id,title,year,doi,source,keywords,cluster_id,tema_auto
10c9758741b1,"Atmos. Chem. Phys., 18, 9475–9497, 2018https://doi.org/10.5194/acp-18-9475-2018© Author(s) 2018. This work is distributed underthe Creative Commons Attribution 3.0 License.",2018.0,10.5194/acp-18-9475-2018,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
511803c91790,HAL Id: hal-03514420,2023.0,10.1021/acsami.1c19799,rclone_drive,hybrid electrolytes; Li2S-P2S5; sulfide solid electrolyte; lithium-sulfur,0,"Tema 0: research, environmental, systems, change"
708e179741e9,HYPOTHESIS AND THEORYpublished: 29 January 2016doi: 10.3389/fnbeh.2016.00007,2016.0,10.3389/fnbeh.2016.00007,rclone_drive,catatonia; migration; culture-bound syndrom; pervasive refusal; psychogenic; apathy; hopelessness,0,"Tema 0: research, environmental, systems, change"
510c507f81d5,"Int. J. Environ. Res. Public Health 2015, 12, 6027-6044; doi:10.3390/ijerph120606027",2015.0,10.3390/ijerph120606027,rclone_drive,sustainability; safe space; resilience; transitions; complexity; transformation,0,"Tema 0: research, environmental, systems, change"
3aa4b99d4c8d,"ArticleApplication of Multi-Sensor Satellite Data forExploration of Zn–Pb Sulﬁde Mineralization in theFranklinian Basin, North Greenland",2007.0,10.3390/rs10081186,rclone_drive,North Greenland; the High Arctic regions; the Franklinian Basin; Zn–Pb mineralization,4,"Tema 4: aerosol, ocean, ozone, surface"
1a02ba99b6af,Environ Resource Econ (2016) 64:153–171DOI 10.1007/s10640-014-9863-z,2016.0,10.1007/s10640-014-9863-z,rclone_drive,Biofuels; Economic growth; Greenhouse gas emissions; Poverty; Tanzania,4,"Tema 4: aerosol, ocean, ozone, surface"
8de0535ec439,"Atmos. Chem. Phys., 19, 8363–8381, 2019https://doi.org/10.5194/acp-19-8363-2019© Author(s) 2019. This work is distributed underthe Creative Commons Attribution 4.0 License.",2019.0,10.5194/acp-19-8363-2019,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
1969d1c6fd1a,Int J Semiot Law (2023) 36:1611–1628https://doi.org/10.1007/s11196-023-09998-7,2023.0,10.1007/s11196-023-09998-7,rclone_drive,Vulnerability; Vulnerable persons; Risk; International Law; Human,0,"Tema 0: research, environmental, systems, change"
9299569df6d6,Please cite the Published Version,2022.0,10.1111/camh.12532,rclone_drive,Climate Change; Social Media; Climate Anxiety,2,"Tema 2: climate, change, land, water"
e63e1a38d095,Vol.:(0123456789)1 3,2017.0,10.1007/s10669-017-9653-6,rclone_drive,Participatory modeling; Food security; West,2,"Tema 2: climate, change, land, water"
b500322aff9a,"Atmos. Chem. Phys., 18, 10655–10674, 2018https://doi.org/10.5194/acp-18-10655-2018© Author(s) 2018. This work is distributed underthe Creative Commons Attribution 4.0 License.",2018.0,10.5194/acp-18-10655-2018,rclone_drive,,2,"Tema 2: climate, change, land, water"
695301539237,"Sensors 2008, 8, 1901-1914",2008.0,,rclone_drive,Aerosol retrieval; SNR; AOD; Radiative transfer; APEX,4,"Tema 4: aerosol, ocean, ozone, surface"
fe5fd1d317f5,Intrashelf basin record of redox and productivity changes along the Arabian margin of Neo-1,1998.0,,rclone_drive,Kazhdumi Intrashelf Basin; High-resolution isotopic curve; Redox and productivity,4,"Tema 4: aerosol, ocean, ozone, surface"
be2c4353dbf6,ArticleThe Research on Sustainable Tourism in the Light ofIts Paradigms,2019.0,10.3390/su11205821,rclone_drive,sustainable development; sustainable tourism; research paradigm; structural functionalism,0,"Tema 0: research, environmental, systems, change"
1baf72c65f05,"Sci. Dril., 28, 63–73, 2020https://doi.org/10.5194/sd-28-63-2020© Author(s) 2020. This work is distributed underthe Creative Commons Attribution 4.0 License.",2020.0,10.5194/sd-28-63-2020,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
8dca354879e8,A Secure and Intelligent Data Sharing Scheme forUAV-Assisted Disaster Rescue,2022.0,,rclone_drive,Unmanned aerial vehicle; blockchain; vehicular fog,0,"Tema 0: research, environmental, systems, change"
748b336eb90d,"Atmos. Chem. Phys., 21, 8747–8759, 2021https://doi.org/10.5194/acp-21-8747-2021© Author(s) 2021. This work is distributed underthe Creative Commons Attribution 4.0 License.",2021.0,10.5194/acp-21-8747-2021,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
fa49158c04cf,"Atmos. Chem. Phys., 9, 2481–2497, 2009www.atmos-chem-phys.net/9/2481/2009/© Author(s) 2009. This work is distributed underthe Creative Commons Attribution 3.0 License.",2009.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
8355d276f774,Query-Specific Knowledge Summarization with EntityEvolutionary Networks,2010.0,10.1145/3357384.3358068,rclone_drive,knowledge summaries; network construction; evolution analysis,0,"Tema 0: research, environmental, systems, change"
641bd52a38dd,"CITATIONMcLaughlin, F., E. Carmack, A. Proshutinsky, R.A. Krishfield, C. Guay, M. Yamamoto-Kawai, J.M. Jackson, and B. Williams. 2011. The rapid response of the Canada Basin to climate forcing: From bellwether to alarm bells. Oceanography 24(3):146–159, http://dx.doi.org/10.5670/oceanog.2011.66.",2011.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
dcb67a8d65d6,Using eddy geopotential height to measure the western NorthPacific subtropical high in a warming climate,2016.0,10.1007/s00704-016-2001-9,rclone_drive,,2,"Tema 2: climate, change, land, water"
12e2cc9ae081,"Atmos. Chem. Phys., 14, 9977–9991, 2014www.atmos-chem-phys.net/14/9977/2014/doi:10.5194/acp-14-9977-2014© Author(s) 2014. CC Attribution 3.0 License.",2014.0,10.5194/acp-14-9977-2014,rclone_drive,,2,"Tema 2: climate, change, land, water"
694bb2ca4054,ORIGINAL RESEARCH,2019.0,10.3389/fmicb.2019.01147,rclone_drive,Mimivirus; virophage; MIMIVIRE; knock out; electronic microscopy,0,"Tema 0: research, environmental, systems, change"
ce2bc6734888,"ArticleState Control Versus Hybrid Land Markets:Planning and Urban Development in TransitionalHanoi, Vietnam",2018.0,10.3390/su10092993,rclone_drive,urban development; planning control; land market; the state; Hanoi,2,"Tema 2: climate, change, land, water"
8646a615b755,"CLIMATE RESEARCHClim ResVol. 11: 221–245, 1999Published April 28",1999.0,,rclone_drive,Climate change; Climate change impacts; Water resources,2,"Tema 2: climate, change, land, water"
2a2003af1525,Cellular pH measurements in Emiliania huxleyi revealpronounced membrane proton permeability,2010.0,10.1111/j.1469-8137.2010.03633.x,rclone_drive,acid–base metabolism; BCECF,2,"Tema 2: climate, change, land, water"
3670bdfd6618,RESEARCH ARTICLE,2021.0,10.1007/s11356-021-13337-3,rclone_drive,Renewable energy resources . Economic growth . Brazil . Sustainability . LSTM,0,"Tema 0: research, environmental, systems, change"
0b4bec0378b1,"Comparative inhalation toxicity of multi-wallcarbon nanotubes, graphene, graphitenanoplatelets and low surface carbon black",2013.0,,rclone_drive,Inhalation toxicity; Graphene; Multi-wall carbon nanotubes; Graphite nanoplatelets; Carbon black,4,"Tema 4: aerosol, ocean, ozone, surface"
a548c3355ca5,Tipping Toward Sustainability: Emerging Pathwaysof Transformation,2011.0,10.1007/s13280-011-0186-9,rclone_drive,Social-ecological systems  Innovation ,0,"Tema 0: research, environmental, systems, change"
ed75312663a5,"Citation: Aljahdali, A.A.; Campos, H.;",2024.0,10.3390/nu16010138,rclone_drive,sustainable food consumption; red meat; diet-attributable GHGEs; cardiovascular,0,"Tema 0: research, environmental, systems, change"
c52d3df615df,"Patterns of Ecosystem Metabolism in the Tonle Sap Lake,Cambodia with Links to Capture Fisheries",2013.0,10.1371/journal.pone.0071395,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
3a17d3f00431,HAL Id: hal-02043706,2020.0,10.1007/s11356-017-9306-,rclone_drive,Pharmaceuticals; Personal care products; Pesticides; Mixture and single-compound,4,"Tema 4: aerosol, ocean, ozone, surface"
9fc755781ad1,"Hydrol. Earth Syst. Sci., 26, 279–304, 2022https://doi.org/10.5194/hess-26-279-2022© Author(s) 2022. This work is distributed underthe Creative Commons Attribution 4.0 License.",2022.0,10.5194/hess-26-279-2022,rclone_drive,,2,"Tema 2: climate, change, land, water"
e6aa0022e788,"Nº 68, july-december of 2017, pp. 09 - 25. Investigaciones GeográficasISSN: 0213 - 4691. eISSN: 1989 - 9890. Interuniversity Institute of GeographyDOI: 10.14198/INGEO2017.68.01 University of Alicante",2017.0,10.14198/INGEO2017.68.01,rclone_drive,Sea breeze; precipitation; North Carolina; North Atlantic Subtropical High; wind direc­,4,"Tema 4: aerosol, ocean, ozone, surface"
06687b7621fb,"ArticleGroundwater Depletion Signals in the Beqaa Plain, Lebanon:Evidence from GRACE and Sentinel-1 Data",2021.0,10.3390/rs13050915,rclone_drive,groundwater; GRACE; GLDAS; InSAR; hydrology; Lebanon,2,"Tema 2: climate, change, land, water"
ed4968ff8463,"Atmos. Chem. Phys., 13, 2471–2485, 2013www.atmos-chem-phys.net/13/2471/2013/doi:10.5194/acp-13-2471-2013© Author(s) 2013. CC Attribution 3.0 License.",2013.0,10.5194/acp-13-2471-2013,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
0955559cf152,Efﬁcient and Effective Community Search onLarge-scale Bipartite Graphs,2011.0,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
617e862304dd,1. Introduction,2013.0,10.1029/2021GB007202,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
4b5256030e48,"Clim. Past, 10, 1183–1194, 2014www.clim-past.net/10/1183/2014/doi:10.5194/cp-10-1183-2014© Author(s) 2014. CC Attribution 3.0 License.",2014.0,10.5194/cp-10-1183-2014,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
325a2e35b1e7,RESEARCH ARTICLE,2050.0,10.1007/s13593-012-0102-0,rclone_drive,Foodsecurity .Climatechange .Cropmodeling,0,"Tema 0: research, environmental, systems, change"
6c61d1e46cac,RESEARCH ARTICLEClimate Change and Crop Exposure toAdverse Weather: Changes to Frost Risk andGrapevine Flowering Conditions,2015.0,10.1371/journal.pone.0141218,rclone_drive,,2,"Tema 2: climate, change, land, water"
61df98980f57,Learning and the Evolution of Conscious Agents 1,,,rclone_drive,Agency; Evolutionary Transition; Goal-directed behavior (GDB); Imagination,0,"Tema 0: research, environmental, systems, change"
711d44df7b10,"Copyright © 2012 by the author(s). Published here under license by the Resilience Alliance.Kremen, C., and A. Miles. 2012. Ecosystem services in biologically diversified versus conventionalfarming systems: benefits, externalities, and trade-offs Ecology and Society 17(4): 40. http://dx.doi.org/10.5751/ES-05035-170440",2012.0,10.5751/ES-05035-170440,rclone_drive,agricultural food production; agricultural intensification; agrobiodiversity; agroecology; biodiversity,0,"Tema 0: research, environmental, systems, change"
fffe4ac0709c,"Atmos. Chem. Phys., 20, 5355–5372, 2020https://doi.org/10.5194/acp-20-5355-2020© Author(s) 2020. This work is distributed underthe Creative Commons Attribution 4.0 License.",2020.0,10.5194/acp-20-5355-2020,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
60ef54c3f0f8,80Volume 1 • Issue 1www.ctsJOURNAL.com,,,rclone_drive,heart failure; myocyte proliferation; cardiac progenitor cells,1,"Tema 1: species, marine, different, ecosystem"
95b74ba7a8f1,Assessing sulfate reduction and methane cycling in a high salinitypore water system in the northern Gulf of Mexico,2007.0,10.1016/j.marpetgeo.2008.01.016,rclone_drive,Gas hydrate,1,"Tema 1: species, marine, different, ecosystem"
9a13146f3acc,"Atmos. Chem. Phys., 17, 1061–1080, 2017www.atmos-chem-phys.net/17/1061/2017/doi:10.5194/acp-17-1061-2017© Author(s) 2017. CC Attribution 3.0 License.",2017.0,10.5194/acp-17-1061-2017,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
efe70de15210,Synthese (2014) 191:2049–2088DOI 10.1007/s11229-013-0353-6,2014.0,10.1007/s11229-013-0353-6,rclone_drive,Scientiﬁc objectivity; Climate science; Socioeconomic scenario,2,"Tema 2: climate, change, land, water"
67ddc828bd1f,J Geod (2014) 88:1047–1060DOI 10.1007/s00190-014-0742-8,2014.0,10.1007/s00190-014-0742-8,rclone_drive,GOCE; Precise orbit determination; GPS,2,"Tema 2: climate, change, land, water"
1c2bd93a027f,Octocoral Tissue Provides Protection from DecliningOceanic pH,2014.0,10.1371/journal.pone.0091553.t001,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
071fa87de4ec,"Atmos. Chem. Phys., 23, 14779–14799, 2023https://doi.org/10.5194/acp-23-14779-2023© Author(s) 2023. This work is distributed underthe Creative Commons Attribution 4.0 License.",2023.0,10.5194/acp-23-14779-2023,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
5985af143c63,"Agroecosystem resilience and farmers’perceptions of climate change impactson cocoa farms in Alto Beni, Bolivia",2013.0,10.1017/S174217051300029X,rclone_drive,cocoa; agroforestry; organic agriculture; agricultural biodiversity; adaptation to climate change; resilience; Bolivia,2,"Tema 2: climate, change, land, water"
b4da19c0a69c,Response of the Unicellular DiazotrophicCyanobacterium Crocosphaera watsonii to IronLimitation,2014.0,10.1371/journal.pone.0086749,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
588a34ced7aa,"Citation: Gao, F.; Xin, X.; Song, J.;",2023.0,10.3390/land12091665,rclone_drive,scenarios of SSP-RCP; SD model; PLUS model; LUCC dynamic simulation; low-carbon,4,"Tema 4: aerosol, ocean, ozone, surface"
1105360ee11f,Using Excess 3He to Estimate Southern Ocean UpwellingTime Scales,2014.0,10.1029/2020GL087266,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
43dbd4041fa6,This is a self-archived version of an original article. This version may differ from the original in pagination and typographic details.,2021.0,10.1016/j.jece.2020.104607,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
3122283fcc9c,JOURNAL OF SCIENTIFIC PERSPECTIVES,2018.0,10.26900/jsp.2018342252,rclone_drive,sustainability,0,"Tema 0: research, environmental, systems, change"
b887a6d977f6,"Atmosphere 2012, 3, 537-556; doi:10.3390/atmos3040537 atmosphere",2012.0,10.3390/atmos3040537,rclone_drive,RAMS; mesoscale climate; boreal region; Norunda tower; airborne data,4,"Tema 4: aerosol, ocean, ozone, surface"
5b056ae42f19,"Atmos. Chem. Phys., 9, 5963–5974, 2009www.atmos-chem-phys.net/9/5963/2009/© Author(s) 2009. This work is distributed underthe Creative Commons Attribution 3.0 License.",2009.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
406d2875546e,"RESEARCH ARTICLEActive and passive soil organic carbon poolsas affected by different land use types inMizoram, Northeast India",2019.0,10.1371/journal.pone.0219969,rclone_drive,,2,"Tema 2: climate, change, land, water"
a83e05c89f11,ORIGINAL ARTICLEVertical segregation and phylogeneticcharacterization of ammonia-oxidizing Archaeain a deep oligotrophic lake,2012.0,10.1038/ismej.2012.33;,rclone_drive,Archae; AOA; lakes; alpine,1,"Tema 1: species, marine, different, ecosystem"
359dd779134a,"Planetary carambolage: The evolutionary politicaleconomy of technology, nature and work",2020.0,10.1007/s43253-020-00030-3,rclone_drive,Political economy. Complexity. Evolution . Capitalist development,0,"Tema 0: research, environmental, systems, change"
cce4a193659d,"Atmos. Chem. Phys., 8, 2701–2716, 2008www.atmos-chem-phys.net/8/2701/2008/© Author(s) 2008. This work is distributed underthe Creative Commons Attribution 3.0 License.",2008.0,,rclone_drive,,2,"Tema 2: climate, change, land, water"
67017c9d1e66,UCLACritical Planning,2022.0,10.5070/CP825051413,rclone_drive,,2,"Tema 2: climate, change, land, water"
5aec181c0821,ORIGINAL RESEARCHpublished: 04 December 2017doi: 10.3389/fmicb.2017.02400,2017.0,10.3389/fmicb.2017.02400,rclone_drive,shallow-water; hydrothermal systems; bacterial diversity; geochemistry; Dominica,0,"Tema 0: research, environmental, systems, change"
9e09d3e7d230,"Atmos. Chem. Phys., 18, 8389–8408, 2018https://doi.org/10.5194/acp-18-8389-2018© Author(s) 2018. This work is distributed underthe Creative Commons Attribution 4.0 License.",2018.0,10.5194/acp-18-8389-2018,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
317bbb467868,ІSSN 2617-1929 (print) · Studies in History and Philosophy of Science and Technology · Vol 32 (1) · 2023,1929.0,10.15421/272301,rclone_drive,natural intellect; artificial systems; human brain; social consciousness; information,0,"Tema 0: research, environmental, systems, change"
4c50eb69bddb,"Biogeosciences, 21, 1583–1599, 2024https://doi.org/10.5194/bg-21-1583-2024© Author(s) 2024. This work is distributed underthe Creative Commons Attribution 4.0 License.",2024.0,10.5194/bg-21-1583-2024,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
b874082840b9,Particle fluxes in the ocean: comparison of sediment trap datawith results from inverse modeling,2002.0,10.1016/S0924-7963(03)00029-0,rclone_drive,Inverse modeling; Biogeochemical cycle; Nutrient cycle; Sediment trap; Particulate flux,4,"Tema 4: aerosol, ocean, ozone, surface"
78ec2d35c47b,Conceptualising Global Strategic Sustainability and Corporate Transformational,,,rclone_drive,Globalisation; Corporate strategy; Organisational change,0,"Tema 0: research, environmental, systems, change"
b73980c76f0c,Lifetime success and interactions of farm salmoninvading a native population,1999.0,10.1098/rspb.2000.1173,rclone_drive,biological invasion; gene £ow; lifetime reproductive success; hybridization; aquaculture,0,"Tema 0: research, environmental, systems, change"
ce6004d94706,Zurich Open Repository andArchiveUniversity of ZurichUniversity LibraryStrickhofstrasse 39CH-8057 Zurichwww.zora.uzh.ch,2018.0,10.1016/j.gloenvcha.2017.11.003,rclone_drive,climate change; digital media; Paris summit; content analysis,2,"Tema 2: climate, change, land, water"
4168a8d13ad9,"IJASOS- International E-Journal of Advances in Social Sciences, Vol. IV, Issue 12, December 2018",2018.0,,rclone_drive,project management; sociocultural sphere; dialogue thinking; communicative paradigm,0,"Tema 0: research, environmental, systems, change"
3dee0ec2691b,(page number not for citation purposes),2006.0,10.1186/1471-2164-7-88,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
95515928be91,"Proceedings of the 61st Annual Meeting of the Association for Computational LinguisticsVolume 1: Long Papers, pages 5469–5485July 9-14, 2023 ©2023 Association for Computational Linguistics",2023.0,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
21780f7b67d9,Elisabetta Di MINICO,2015.0,10.24193/ekphrasis.17.5,rclone_drive,Human and Posthuman; Gender Issues; Dystopia,0,"Tema 0: research, environmental, systems, change"
7b4654542620,"Ecological Applications, 21(8), 2011, pp. 3128–3146 2011 by the Ecological Society of America",2011.0,,rclone_drive,agriculture; causal analysis; invertebrate community; land use; structural equation,2,"Tema 2: climate, change, land, water"
36bec73404e9,RESEARCH ARTICLEWhat Do Experienced Water Managers Thinkof Water Resources of Our Nation and ItsManagement Infrastructure?,2044.0,10.1371/journal.pone.0142073,rclone_drive,‘perception’–which is a qualitative yet insightful measure if; States Congress. While the 2014 Act is quite comprehensive; WRRDA has several aspects that; are worth addressing for the engineering community. For example; regarding “River Basins; and Coasts areas; ” a section of WRRDA; (Sec. 4002) Directs the Secretary of the Army; in consultation with specified federal officials; on the Mississippi River and its tributaries; (2) constructing a,2,"Tema 2: climate, change, land, water"
81b78ed9ee04,Journal of Contemporary Chinese Art Volume 3 Number 3,2016.0,10.1386/jcca.3.3.223_1,rclone_drive,contemporary Chinese,0,"Tema 0: research, environmental, systems, change"
a4b9b411c9a9,Ambiente & Água - An Interdisciplinary Journal of Applied Science ISSN 1980-993X – doi:10.4136/1980-993X www.ambi-agua.net E-mail: ambi.agua@gmail.com,1980.0,10.4136/1980-993X,rclone_drive,climate change; environmental impact; treated water,0,"Tema 0: research, environmental, systems, change"
3ab884d3b6fa,"Atmos. Chem. Phys., 17, 5311–5329, 2017www.atmos-chem-phys.net/17/5311/2017/doi:10.5194/acp-17-5311-2017© Author(s) 2017. CC Attribution 3.0 License.",2017.0,10.5194/acp-17-5311-2017,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
cdf5d160a07a,"DISEASES OF AQUATIC ORGANISMSDis Aquat OrgVol. 118: 159–168, 2016doi: 10.3354/dao02962Published February 25",2016.0,10.3354/dao02962,rclone_drive,Opportunistic pathogens; Seagrass declines; Phenols; Plant defenses,1,"Tema 1: species, marine, different, ecosystem"
2b3d99059a2c,"Proceedings of the 2009 Conference on Empirical Methods in Natural Language Processing, pages 141–150,Singapore, 6-7 August 2009. c⃝2009 ACL and AFNLP",2009.0,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
54808d774577,"Atmos. Meas. Tech., 9, 4503–4519, 2016www.atmos-meas-tech.net/9/4503/2016/doi:10.5194/amt-9-4503-2016© Author(s) 2016. CC Attribution 3.0 License.",2016.0,10.5194/amt-9-4503-2016,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
abf6f4cb6bcd,"Water 2015, 7, 5592-5598; doi:10.3390/w7105592 water",2015.0,10.3390/w7105592,rclone_drive,ocean acidification; carbon dioxide; future research,0,"Tema 0: research, environmental, systems, change"
13078769fa15,Interplay between the Westerlies andAsian monsoon recorded in LakeQinghai sediments since 32 ka,2005.0,10.1038/srep00619,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
98b6940c671e,HAL Id: hal-02899791,2021.0,10.1002/ecy.2652,rclone_drive,bioelements; biogeochemical niche; ecological niche; ecosystem function and organization,1,"Tema 1: species, marine, different, ecosystem"
875d833096c4,"18 Interdisciplinary Environmental Review, Vol. 11, No. 1, 2010",2010.0,,rclone_drive,environmental ethics; technology; philosophy; sustainability,0,"Tema 0: research, environmental, systems, change"
8491d3ad1cce,SPECIAL FEATURE: ORIGINAL ARTICLE,2017.0,10.1007/s11625-018-0604-z,rclone_drive,Handled by Francesca Farioli; Universityof Rome; Italy; & Ma˚ns Nilsson; mans.nilsson@sei.org; Elinor Chisholm; elinor.chisholm@otago.ac.nz; David Griggs; dave.griggs@monash.edu; Philippa Howden-Chapman; philippa.howden-chapman@otago.ac.nz; David McCollum; mccollum@iiasa.ac.at; Peter Messerli; peter.messerli@cde.unibe.ch,0,"Tema 0: research, environmental, systems, change"
5baeb80ac87b,Vrije Universiteit Brussel,2008.0,10.1109/ICPCA.2008.4783676,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
42526c9d5bd5,"© 2021 Universidad Nacional Autónoma de México, Centro de Ciencias de la Atmósfera. This is an open access article under the CC BY-NC License (http://creativecommons.org/licenses/by-nc/4.0/).",2021.0,10.20937/ATM.52803,rclone_drive,drought; flooding; extreme weather events; regional climate change,2,"Tema 2: climate, change, land, water"
b4c016944c50,"Proc. Natl. Acad. Sci. USAVol. 96, pp. 8534–8539, July 1999Ecology",1999.0,,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
90ec2d692b68,"CLIMATE RESEARCHClim ResVol. 17: 183–193, 2001Published August 15",2001.0,,rclone_drive,Carbon cycle; Climate change; Africa Ecosystem modeling,2,"Tema 2: climate, change, land, water"
b32ff9f599cc,"Citation: Shematovich, V.; Bisikalo,",2023.0,10.3390/atmos14071092,rclone_drive,terrestrial planet; auroral event; kinetic modeling; suprathermal atoms,0,"Tema 0: research, environmental, systems, change"
836ee28536d2,Data2Vis: Automatic Generation of Data VisualizationsUsing Sequence to Sequence Recurrent Neural Networks,2018.0,,rclone_drive,Human-centered computing—Visualization—Visu,4,"Tema 4: aerosol, ocean, ozone, surface"
daaa47731ec0,"Pesq. agropec. bras., Brasília, v.43, n.2, p.187-194, fev. 2008",2008.0,,rclone_drive,Coffea arabica; Leucoptera coffeella; Meloidogyne incognita; global warming; pest zoning,2,"Tema 2: climate, change, land, water"
80237ba6bdcd,ORIGINAL ARTICLE,2009.0,10.1007/s12665-009-0339-3,rclone_drive,Coastal aquifer  Numerical modelling ,2,"Tema 2: climate, change, land, water"
24dfb265aa3d,ReviewTrait-Based Root Phenotyping as a Necessary Tool forCrop Selection and Improvement,2020.0,10.3390/agronomy10091328,rclone_drive,roots; root system architecture; crop selection; plant breeding; phenotyping,0,"Tema 0: research, environmental, systems, change"
11bfdd2d231f,"Atmos. Chem. Phys., 19, 245–258, 2019https://doi.org/10.5194/acp-19-245-2019© Author(s) 2019. This work is distributed underthe Creative Commons Attribution 4.0 License.",2019.0,10.5194/acp-19-245-2019,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
1316a68f3fdd,ArticlePhosphorus Retention in Stormwater ControlStructures across Streamﬂow in Urban andSuburban Watersheds,2023.0,10.3390/w8090390,rclone_drive,phosphorus; stormwater control measures; urbanization; nutrient management,2,"Tema 2: climate, change, land, water"
3df6798e4ce3,Risk Assessment for Key Socio-Economic and Ecological Speciesin a Sub-Arctic Marine EcosystemUnder Combined OceanAcidiﬁcation and Warming,2014.0,10.1007/s10021-021-0070,rclone_drive,Risk; Warming; Acidiﬁcation; Net,1,"Tema 1: species, marine, different, ecosystem"
9fa6cb52f376,"JOURNAL OF GEOPHYSICAL RESEARCH, VOL. 99, NO. C6, PAGES 12,411-12,421, JUNE 15, 1994",1994.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
6886331b8e6b,"Int. J. Environ. Res. Public Health 2014, 11, 6923-6939; doi:10.3390/ijerph110706923",2014.0,10.3390/ijerph110706923,rclone_drive,climate change; cerebrospinal meningitis; adaptation; meningitis belt; Ghana,2,"Tema 2: climate, change, land, water"
951361387aa0,"Biogeosciences, 9, 3931–3942, 2012www.biogeosciences.net/9/3931/2012/doi:10.5194/bg-9-3931-2012© Author(s) 2012. CC Attribution 3.0 License.",2012.0,10.5194/bg-9-3931-2012,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
d390481c91b5,"Atmos. Chem. Phys., 14, 6545–6555, 2014www.atmos-chem-phys.net/14/6545/2014/doi:10.5194/acp-14-6545-2014© Author(s) 2014. CC Attribution 3.0 License.",2014.0,10.5194/acp-14-6545-2014,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
0d6d40ac0986,Dynamics of decadal variability in the Atlantic subpolar gyre:a stochastically forced oscillator,2011.0,10.1007/s00382-011-1180-4,rclone_drive,Ocean circulation  North Atlantic ,4,"Tema 4: aerosol, ocean, ozone, surface"
89d19b64f63c,Vol.:(0123456789)1 3,2024.0,10.1007/s13201-023-02051-9,rclone_drive,Planetary scale; Sunspots; Rainfall pattern; Machine learning; Water resources; Bayesian network,2,"Tema 2: climate, change, land, water"
7db4be21c564,"Copyright © 2006 by the author(s). Published here under license by the Resilience Alliance.Olsson, P., L. H. Gunderson, S. R. Carpenter, P. Ryan, L. Lebel, C. Folke, and C. S. Holling. 2006.Shooting the rapids: navigating transitions to adaptive governance of social-ecological systems. Ecologyand Society 11(1): 18. [online] URL:http://www.ecologyandsociety.org/vol11/iss1/art18/",2006.0,,rclone_drive,social-ecological systems; adaptive governance; transformability; shadow networks,0,"Tema 0: research, environmental, systems, change"
ddbfac3d1ed0,ArticleSimulation of the Potential Impacts of ProjectedClimate Change on Streamﬂow in the Vakhsh RiverBasin in Central Asia under CMIP5 RCP Scenarios,2020.0,10.3390/w12051426,rclone_drive,climate change; hydrological model; streamﬂow; global climate models; Vakhsh,2,"Tema 2: climate, change, land, water"
fed15026d345,Adversarial Active Learning based HeterogeneousGraph Neural Network for Fake News Detection,2016.0,,rclone_drive,Heterogeneous Network; Graph Neural Net,0,"Tema 0: research, environmental, systems, change"
308a1fb91450,Constraining a Historical Black Carbon EmissionInventory of the United States for 1960–2000,1960.0,10.1029/2018JD030201,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
c97bc4c9fd76,ArticleGoogle Earth Engine for the Detection of Soiling onPhotovoltaic Solar Panels in Arid Environments,2020.0,10.3390/rs12091466,rclone_drive,land surface temperature; normalized diﬀerential sand index; soiling of solar panels,4,"Tema 4: aerosol, ocean, ozone, surface"
